txn_id,timestamp,amount,merchant,category,card_id,txn_type,city,currency
TXN000765,2025-09-02T21:19:19,1940.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000766,2025-09-03T08:31:20,403.53,Jio Postpaid,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000767,2025-09-03T09:09:54,360.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000768,2025-09-03T11:06:26,560.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000769,2025-09-03T15:56:35,1050.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000770,2025-09-03T16:00:29,529.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000771,2025-09-03T23:15:13,992.05,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000772,2025-09-04T08:36:46,1374.16,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000773,2025-09-04T13:29:47,589.77,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000774,2025-09-04T16:21:33,860.0,Airtel,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000775,2025-09-04T17:27:38,632.03,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN000776,2025-09-04T19:59:08,2393.17,Coursera,education,XXXX4412,purchase,Bengaluru,INR
TXN000777,2025-09-04T20:52:04,2469.0,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000778,2025-09-05T09:00:47,638.1,Netflix,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000779,2025-09-05T10:19:19,279.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000780,2025-09-05T17:12:00,650.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000781,2025-09-05T18:25:46,126.62,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000782,2025-09-05T20:26:02,450.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000783,2025-09-05T23:58:30,6160.0,Reliance Digital,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000784,2025-09-06T13:36:38,300.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000785,2025-09-06T18:29:50,1473.04,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000786,2025-09-06T18:35:34,210.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000787,2025-09-06T18:45:02,1610.43,Indian Oil,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000788,2025-09-06T19:04:09,483.31,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000789,2025-09-07T10:28:32,1129.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000790,2025-09-07T18:13:33,316.94,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000791,2025-09-07T21:46:55,599.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000792,2025-09-08T09:31:00,120.45,Spotify Premium,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000793,2025-09-08T11:43:54,499.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000794,2025-09-08T12:13:46,1200.0,Practo,health,XXXX4412,purchase,Bengaluru,INR
TXN000795,2025-09-08T17:01:36,1160.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000796,2025-09-09T07:05:48,2000.82,Cult.fit Membership,health,XXXX4412,purchase,Bengaluru,INR
TXN000797,2025-09-09T11:13:34,890.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000798,2025-09-09T17:36:15,886.97,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000799,2025-09-09T22:42:07,640.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000800,2025-09-10T09:06:24,1519.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000801,2025-09-10T12:52:00,5326.11,Amazon.com,shopping,XXXX4412,purchase,Seattle,USD
TXN000802,2025-09-10T21:39:22,327.72,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000803,2025-09-11T21:30:14,2040.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000804,2025-09-11T22:36:08,1465.26,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN000805,2025-09-12T12:20:35,439.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000806,2025-09-12T15:35:10,1289.0,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000807,2025-09-12T19:50:55,259.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000808,2025-09-12T23:29:54,2329.0,Coursera,education,XXXX4412,purchase,Bengaluru,INR
TXN000809,2025-09-13T08:48:09,740.02,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000810,2025-09-13T11:05:13,529.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000811,2025-09-13T19:50:27,691.53,HP Petrol Pump,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000812,2025-09-13T20:04:38,439.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000813,2025-09-13T22:12:13,818.43,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000814,2025-09-13T23:07:37,1600.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000815,2025-09-14T19:05:37,2408.48,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000816,2025-09-14T19:07:55,873.69,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN000817,2025-09-14T19:57:35,329.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000818,2025-09-14T20:40:20,244.68,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000819,2025-09-14T23:08:12,420.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000820,2025-09-15T08:28:01,294.45,Amazon Prime,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000821,2025-09-15T09:00:00,2999.0,Croma,shopping,XXXX4412,emi,Bengaluru,INR
TXN000822,2025-09-15T12:08:00,1290.0,Netmeds,health,XXXX4412,purchase,Bengaluru,INR
TXN000823,2025-09-15T20:08:05,196.32,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000824,2025-09-15T20:39:11,575.88,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000825,2025-09-16T07:36:31,939.0,Shell,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000826,2025-09-16T19:02:02,3550.0,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN000827,2025-09-17T10:09:46,539.77,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000828,2025-09-17T10:15:30,1180.0,BSES,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000829,2025-09-17T17:39:03,1554.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000830,2025-09-18T16:16:08,410.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000831,2025-09-18T17:46:50,420.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000832,2025-09-18T17:51:47,1169.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000833,2025-09-18T18:26:22,1135.37,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000834,2025-09-19T12:42:28,279.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000835,2025-09-19T12:53:31,2168.94,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000836,2025-09-19T20:11:51,765.75,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000837,2025-09-20T07:07:58,129.78,Google One,other,XXXX4412,purchase,Bengaluru,INR
TXN000838,2025-09-20T09:06:58,1158.7,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000839,2025-09-20T10:36:46,730.0,Shell,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000840,2025-09-20T11:03:10,1520.3,Airtel,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000841,2025-09-20T15:24:43,634.37,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000842,2025-09-20T17:59:51,339.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000843,2025-09-21T12:43:28,559.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000844,2025-09-21T13:20:35,907.94,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000845,2025-09-21T14:46:43,259.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000846,2025-09-21T16:21:17,1684.64,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000847,2025-09-22T14:38:40,669.0,BSES,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000848,2025-09-22T20:42:48,165.78,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000849,2025-09-23T09:28:04,1790.0,HP Petrol Pump,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000850,2025-09-23T16:18:29,6480.01,Reliance Digital,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000851,2025-09-23T16:49:03,339.55,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000852,2025-09-23T21:44:57,1134.22,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000853,2025-09-24T16:49:28,5579.0,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000854,2025-09-24T21:13:39,299.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000855,2025-09-25T12:44:21,120.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000856,2025-09-26T10:23:34,1735.84,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000857,2025-09-26T10:34:14,2079.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000858,2025-09-26T14:11:35,1640.0,Coursera,education,XXXX4412,purchase,Bengaluru,INR
TXN000859,2025-09-26T19:21:43,2670.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000860,2025-09-27T15:31:24,1149.0,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN000861,2025-09-27T18:31:05,819.0,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000862,2025-09-28T22:01:02,1291.18,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000863,2025-09-28T22:43:55,2099.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000864,2025-09-29T00:07:31,450.0,Finance Charge,fees_interest,XXXX4412,interest,Bengaluru,INR
TXN000865,2025-09-29T13:40:03,169.47,RedBus,travel,XXXX4412,purchase,Bengaluru,INR
TXN000866,2025-09-29T20:20:07,369.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000867,2025-09-29T21:41:01,240.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000868,2025-09-30T09:37:11,1881.03,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000869,2025-09-30T13:44:23,893.65,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000870,2025-09-30T18:26:44,160.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000871,2025-09-30T20:49:10,2059.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000872,2025-09-30T22:26:15,1090.0,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN000873,2025-10-01T10:40:52,1648.54,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000874,2025-10-01T11:39:23,439.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000875,2025-10-01T13:10:50,382.3,ACT Fibernet,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000876,2025-10-01T14:17:03,792.77,Practo,health,XXXX4412,purchase,Bengaluru,INR
TXN000877,2025-10-01T15:04:30,809.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000878,2025-10-01T15:49:07,2005.65,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000879,2025-10-01T18:21:39,149.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000880,2025-10-01T21:31:11,483.18,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000881,2025-10-01T21:37:37,181.51,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000882,2025-10-02T13:24:23,1913.35,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN000883,2025-10-02T13:36:35,729.57,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000884,2025-10-02T14:37:30,720.0,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN000885,2025-10-02T19:08:02,1549.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000886,2025-10-02T22:26:10,516.18,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000887,2025-10-03T09:30:46,1370.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000888,2025-10-03T11:28:31,440.0,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000889,2025-10-03T14:57:59,509.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000890,2025-10-03T17:10:45,1769.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000891,2025-10-03T20:13:08,519.13,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000892,2025-10-03T20:38:00,4200.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000893,2025-10-03T22:45:40,424.13,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN000894,2025-10-03T22:49:08,750.35,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000895,2025-10-04T07:52:51,405.12,Jio Postpaid,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000896,2025-10-04T08:44:43,644.29,Netflix,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000897,2025-10-04T14:50:43,1500.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000898,2025-10-04T19:56:03,510.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000899,2025-10-04T22:45:04,369.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000900,2025-10-05T10:05:25,692.63,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000901,2025-10-05T11:44:09,1439.0,Netmeds,health,XXXX4412,purchase,Bengaluru,INR
TXN000902,2025-10-05T14:48:47,249.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000903,2025-10-05T16:03:04,400.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000904,2025-10-05T17:28:39,1389.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000905,2025-10-06T10:53:33,810.0,Indian Oil,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000906,2025-10-06T12:30:22,566.98,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN000907,2025-10-06T17:10:50,1320.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000908,2025-10-06T18:31:37,918.45,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000909,2025-10-07T13:10:15,271.18,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000910,2025-10-07T13:39:59,949.0,RedBus,travel,XXXX4412,purchase,Delhi,INR
TXN000911,2025-10-07T14:35:45,419.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000912,2025-10-07T21:34:00,4600.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000913,2025-10-08T08:40:19,119.63,Spotify Premium,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000914,2025-10-08T17:07:58,600.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000915,2025-10-08T19:09:00,527.31,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000916,2025-10-08T21:31:11,-483.18,Zomato,food_dining,XXXX4412,refund,Bengaluru,INR
TXN000917,2025-10-09T09:08:43,389.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000918,2025-10-09T12:51:36,1510.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000919,2025-10-09T16:12:01,1620.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000920,2025-10-09T20:09:45,670.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000921,2025-10-09T22:22:05,1033.18,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000922,2025-10-09T22:25:12,478.84,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000923,2025-10-10T08:05:26,2036.77,Cult.fit Membership,health,XXXX4412,purchase,Bengaluru,INR
TXN000924,2025-10-10T09:12:11,980.0,HP Petrol Pump,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000925,2025-10-10T10:09:13,1960.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000926,2025-10-10T17:31:35,910.0,Netmeds,health,XXXX4412,purchase,Bengaluru,INR
TXN000927,2025-10-10T20:05:00,405.37,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000928,2025-10-10T20:51:28,2798.05,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000929,2025-10-10T22:55:35,279.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000930,2025-10-11T11:23:32,605.27,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000931,2025-10-11T15:01:07,599.78,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000932,2025-10-11T18:29:56,699.0,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000933,2025-10-11T20:54:00,3400.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000934,2025-10-11T21:07:41,200.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000935,2025-10-11T23:36:27,800.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000936,2025-10-12T12:33:18,1289.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000937,2025-10-12T13:06:13,1218.19,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000938,2025-10-12T13:48:06,2890.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000939,2025-10-12T17:17:43,880.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000940,2025-10-12T19:03:18,890.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000941,2025-10-13T11:52:08,1820.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000942,2025-10-13T12:52:28,3392.84,Cash Advance - Branch,cash_advance,XXXX4412,purchase,Bengaluru,INR
TXN000943,2025-10-13T22:54:34,540.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000944,2025-10-14T08:05:09,4350.0,ATM Cash Withdrawal,cash_advance,XXXX4412,purchase,Bengaluru,INR
TXN000945,2025-10-14T08:47:52,916.99,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000946,2025-10-14T09:30:07,330.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000947,2025-10-14T10:01:49,859.9,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000948,2025-10-14T11:50:07,1418.62,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN000949,2025-10-14T13:13:08,569.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000950,2025-10-15T09:00:00,2999.0,Croma,shopping,XXXX4412,emi,Bengaluru,INR
TXN000951,2025-10-15T10:49:25,300.24,Amazon Prime,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000952,2025-10-15T12:31:48,939.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000953,2025-10-15T15:32:36,487.42,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000954,2025-10-15T18:10:57,520.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000955,2025-10-15T20:27:13,2119.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000956,2025-10-15T20:52:00,3100.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000957,2025-10-15T23:23:44,779.0,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000958,2025-10-16T08:47:59,570.0,Indian Oil,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000959,2025-10-16T21:12:54,780.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000960,2025-10-16T21:43:06,619.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000961,2025-10-16T22:38:47,439.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000962,2025-10-17T12:01:06,499.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000963,2025-10-17T16:48:50,547.64,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN000964,2025-10-17T18:09:19,489.0,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000965,2025-10-17T20:07:14,640.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000966,2025-10-17T20:31:32,976.58,ACT Fibernet,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000967,2025-10-17T23:50:29,399.21,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000968,2025-10-18T08:48:02,760.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000969,2025-10-18T21:27:08,2750.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000970,2025-10-18T22:02:02,519.0,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN000971,2025-10-19T09:11:00,131.98,Google One,other,XXXX4412,purchase,Bengaluru,INR
TXN000972,2025-10-19T19:22:51,999.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000973,2025-10-19T20:39:43,210.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000974,2025-10-19T20:52:00,4100.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000975,2025-10-19T23:30:35,1590.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000976,2025-10-20T08:20:24,531.94,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN000977,2025-10-20T11:29:42,180.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000978,2025-10-20T12:58:44,251.24,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000979,2025-10-20T14:21:31,440.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000980,2025-10-20T19:26:22,1809.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000981,2025-10-21T08:37:21,1274.4,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000982,2025-10-21T09:19:36,1289.0,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN000983,2025-10-21T12:41:52,539.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000984,2025-10-21T14:31:40,280.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000985,2025-10-22T13:36:31,320.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000986,2025-10-22T16:39:32,1559.0,ACT Fibernet,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000987,2025-10-22T20:59:36,2890.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000988,2025-10-23T09:12:10,1179.0,BSES,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000989,2025-10-23T14:01:15,1419.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000990,2025-10-23T17:52:18,1287.5,Indian Oil,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000991,2025-10-23T18:54:27,309.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000992,2025-10-23T22:05:00,3600.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000993,2025-10-23T22:11:41,256.95,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000994,2025-10-24T10:25:53,1363.74,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN000995,2025-10-24T11:33:42,330.0,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000996,2025-10-24T12:06:11,1709.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000997,2025-10-24T18:21:53,840.0,Netmeds,health,XXXX4412,purchase,Bengaluru,INR
TXN000998,2025-10-24T18:38:19,960.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000999,2025-10-24T21:34:23,350.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001000,2025-10-25T09:53:47,3899.0,Cash Advance - Branch,cash_advance,XXXX4412,purchase,Bengaluru,INR
TXN001001,2025-10-25T15:16:35,5453.41,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001002,2025-10-25T15:54:28,2372.42,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001003,2025-10-25T17:05:59,2429.64,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001004,2025-10-25T18:56:50,344.6,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001005,2025-10-26T08:52:10,1404.34,HP Petrol Pump,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001006,2025-10-26T13:00:25,459.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001007,2025-10-26T18:29:44,936.12,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001008,2025-10-26T19:56:51,579.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001009,2025-10-26T23:30:47,669.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001010,2025-10-27T12:54:38,510.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001011,2025-10-27T16:11:43,870.0,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001012,2025-10-27T20:56:24,799.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001013,2025-10-27T22:56:00,2900.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001014,2025-10-28T09:25:39,387.96,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN001015,2025-10-28T09:36:07,608.95,HP Petrol Pump,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001016,2025-10-28T15:58:05,1270.0,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN001017,2025-10-28T16:18:47,339.4,Ola,travel,XXXX4412,purchase,Bengaluru,INR
